file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,getNewValue/0,false,72,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,getOldValue/0,false,82,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,getColumn/0,false,62,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,processEditingStarted/0,false,126,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,getTable/0,false,102,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,processEditingStopped/0,false,150,1,7,1,6,2,9,8,0,2,0,9,5,1,0,0,0,0,1,0,3,0,1,0,0,0,14,2,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,"TableCellListener/5[javax.swing.JTable,int,int,java.lang.Object,java.lang.Object]",true,48,0,1,1,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,24,2,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,"TableCellListener/2[javax.swing.JTable,javax.swing.Action]",true,32,0,1,1,0,1,1,5,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,getRow/0,false,92,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,run/0,false,139,0,0,0,0,1,6,6,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\TableCellListener.java,jp.ramen.gui.TableCellListener,propertyChange/1[java.beans.PropertyChangeEvent],false,110,1,2,0,2,3,5,6,0,0,1,5,2,2,0,0,0,0,1,0,0,0,2,0,0,0,9,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageRequestTest.java,jp.ramen.MessageRequestTest,getAccepted/0,false,40,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageRequestTest.java,jp.ramen.MessageRequestTest,setAcceptedTrue/0,false,48,4,3,0,3,2,5,4,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageRequestTest.java,jp.ramen.MessageRequestTest,setAcceptedFalse/0,false,57,3,2,0,2,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageRequestTest.java,jp.ramen.MessageRequestTest,setAcceptedTwice/0,false,66,3,2,0,2,1,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageRequestTest.java,jp.ramen.MessageRequestTest,setUp/0,false,26,8,7,0,7,1,2,9,0,0,0,2,0,0,0,0,0,0,10,0,5,0,0,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Request.java,jp.ramen.Request,"Request/4[java.lang.String,java.lang.String,jp.ramen.User,jp.ramen.Entity]",true,35,2,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Request.java,jp.ramen.Request,"Request/4[java.lang.String,java.lang.String,boolean,java.sql.Date]",true,23,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Request.java,jp.ramen.Request,setRequest/1[boolean],false,39,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1025,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testWhoAnswered/0,false,78,3,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testAddAnswer/0,false,40,3,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testWhoDidntAnswer/0,false,88,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testAddAnswerTwice/0,false,51,3,3,0,3,2,3,5,0,1,0,3,0,0,0,1,0,0,2,1,1,0,0,0,0,0,17,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,setUp/0,false,25,6,5,0,5,1,1,9,0,0,0,1,0,0,0,0,0,0,10,0,5,0,0,0,0,0,13,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testHowManyAnsweredNoAnswers/0,false,61,2,1,0,1,2,2,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\QuestionTest.java,jp.ramen.QuestionTest,testHowManyDidntAnswer/0,false,69,2,1,0,1,2,2,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$ToolBar,leftAdd/1[java.awt.Component],false,726,0,1,1,0,2,2,7,0,0,1,2,0,0,0,1,0,0,0,2,1,0,1,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$ToolBar,rightAdd/1[java.awt.Component],false,736,0,1,1,0,2,2,7,0,0,1,2,0,0,0,1,0,0,0,2,1,0,1,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$ToolBar,setLayout/1[java.awt.LayoutManager],false,747,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$ToolBar,ToolBar/1[int],true,720,1,1,0,1,1,2,5,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\ReviewQuestionWindow.java,jp.ramen.gui.ReviewQuestionWindow,"ReviewQuestionWindow/2[javax.swing.JFrame,jp.ramen.Question]",true,48,3,3,1,2,3,15,35,0,6,2,15,0,0,0,0,0,0,1,0,6,0,2,0,0,3,40,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserDAOTest.java,jp.ramen.UserDAOTest,testGenerateSHA/0,false,43,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserDAOTest.java,jp.ramen.UserDAOTest,setUp/0,false,26,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\UserDAOTest.java,jp.ramen.UserDAOTest,testGetInstance/0,false,34,2,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,isPrivate/0,false,176,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getSubgroups/0,false,104,1,3,3,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,setOwner/1[jp.ramen.User],false,130,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getSupergroup/0,false,88,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getOwner/0,false,122,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,"Group/2[java.lang.String,java.lang.String]",true,25,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,"generateCode/2[java.lang.String,jp.ramen.Group]",false,72,2,5,3,2,2,4,3,1,0,2,4,1,0,0,1,0,1,4,0,0,2,0,0,0,0,16,2,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,addSubgroup/1[jp.ramen.Group],false,113,1,2,2,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,isModerated/0,false,184,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,updateCode/0,false,62,2,3,1,2,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getDesc/0,false,80,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,delMember/1[jp.ramen.User],false,157,1,1,1,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,addToInbox/1[jp.ramen.Message],false,164,2,1,0,1,2,1,7,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,toString/0,false,189,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,7,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,addMember/1[jp.ramen.User],false,147,1,8,8,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,"Group/4[java.lang.String,java.lang.String,jp.ramen.Group,jp.ramen.User]",true,36,2,2,0,2,3,3,12,0,0,4,3,2,1,0,2,0,0,0,0,7,0,1,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getMembers/0,false,138,1,15,15,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,getCode/0,false,55,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Group.java,jp.ramen.Group,setSupergroup/1[jp.ramen.Group],false,96,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\EntityTest.java,jp.ramen.EntityTest,testName/0,false,24,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\EntityTest.java,jp.ramen.EntityTest,setUp/0,false,17,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetOwner/0,false,91,2,1,0,1,2,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testAddMemberTwice/0,false,42,2,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetSubgroups/0,false,99,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetSupergroup/0,false,83,2,1,0,1,2,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,setUp/0,false,20,3,2,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,12,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetDesc/0,false,67,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetMembers/0,false,107,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testAddMember/0,false,32,2,2,0,2,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetCode/0,false,59,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testGetSupergroupNoSuperGroup/0,false,75,2,1,0,1,2,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\GroupTest.java,jp.ramen.GroupTest,testAddMemberCreator/0,false,51,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,addToBlocked/1[jp.ramen.Entity],false,71,1,4,4,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,4,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,"User/2[java.lang.String,java.lang.String]",true,27,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,toString/0,false,173,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,subscribe/1[jp.ramen.Group],false,51,1,6,6,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,unblock/1[jp.ramen.Entity],false,88,1,1,1,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,canAnswer/0,false,145,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1025,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,addToInbox/1[jp.ramen.Message],false,105,2,4,3,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,unsubscribe/1[jp.ramen.Group],false,61,1,3,3,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,addSent/1[jp.ramen.Message],false,99,1,1,1,0,2,2,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,getBlocked/0,false,168,1,11,11,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,delFromInbox/1[jp.ramen.LocalMessage],false,138,1,1,1,0,2,2,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,"User/3[java.lang.String,java.lang.String,boolean]",true,37,5,1,0,1,2,1,8,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,block/1[jp.ramen.Entity],false,76,1,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1025,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,checkPassword/1[java.lang.String],false,164,1,4,3,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,"addToInbox/2[jp.ramen.Message,boolean]",false,115,4,7,2,5,7,6,11,4,1,2,6,0,0,1,1,0,0,0,0,1,0,2,0,0,0,22,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\User.java,jp.ramen.User,getInbox/0,false,155,1,14,14,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$Login,Login/0,true,128,2,2,1,1,3,20,51,0,5,0,20,0,0,0,0,1,0,2,10,6,0,2,0,0,1,28,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$GroupDetails$CustomButtonModel,doSetSelected/1[boolean],false,839,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$GroupDetails$CustomButtonModel,setSelected/1[boolean],false,837,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Student.java,jp.ramen.Student,block/1[jp.ramen.Entity],false,30,3,1,0,1,2,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Student.java,jp.ramen.Student,"Student/3[java.lang.String,java.lang.String,boolean]",true,25,0,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Student.java,jp.ramen.Student,"Student/2[java.lang.String,java.lang.String]",true,15,0,9,9,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Student.java,jp.ramen.Student,canAnswer/0,false,36,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Student.java,jp.ramen.Student,toString/0,false,41,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,addGroup/1[jp.ramen.Group],false,170,7,12,1,11,9,19,36,2,10,1,19,1,1,0,3,1,6,22,1,13,3,2,0,0,0,54,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,getGroup/1[java.lang.Long],false,40,1,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,listGroups/0,false,313,1,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,clear/0,false,160,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,getID/1[jp.ramen.Group],false,62,1,6,6,0,3,4,6,2,0,1,4,0,0,1,0,0,0,0,1,0,0,2,0,0,0,15,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,getGroup/1[java.lang.String],false,49,1,24,23,1,3,3,6,2,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,"delMember/2[jp.ramen.Group,jp.ramen.User]",false,280,5,9,1,8,6,12,24,3,6,2,12,2,1,0,4,1,0,4,0,9,2,2,0,0,0,43,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,GroupDAO/0,true,21,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,load/0,false,74,4,5,1,4,6,11,23,0,5,0,11,0,0,1,2,1,0,1,8,9,0,3,0,0,0,27,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,"link/2[jp.ramen.UserDAO,jp.ramen.MessageDAO]",false,106,5,9,1,8,7,15,36,0,9,2,15,0,0,3,2,1,0,3,6,14,0,2,0,0,0,38,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\GroupDAO.java,jp.ramen.GroupDAO,updateCodes/0,false,151,1,2,1,1,2,2,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,true
